"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HRV","WKGPOP","TOT","PC_POP","A","1969",67.2393901338128,
"HRV","WKGPOP","TOT","PC_POP","A","1970",67.403861523425,
"HRV","WKGPOP","TOT","PC_POP","A","1971",67.4668577086453,
"HRV","WKGPOP","TOT","PC_POP","A","1972",67.4210168505168,
"HRV","WKGPOP","TOT","PC_POP","A","1973",67.3123835599518,
"HRV","WKGPOP","TOT","PC_POP","A","1974",67.219813567686,
"HRV","WKGPOP","TOT","PC_POP","A","1975",67.1834115515966,
"HRV","WKGPOP","TOT","PC_POP","A","1976",67.0869095031498,
"HRV","WKGPOP","TOT","PC_POP","A","1977",67.0786268415473,
"HRV","WKGPOP","TOT","PC_POP","A","1978",67.134329465632,
"HRV","WKGPOP","TOT","PC_POP","A","1979",67.2247118847264,
"HRV","WKGPOP","TOT","PC_POP","A","1980",67.3400056109766,
"HRV","WKGPOP","TOT","PC_POP","A","1981",67.5774258945142,
"HRV","WKGPOP","TOT","PC_POP","A","1982",67.8334089993721,
"HRV","WKGPOP","TOT","PC_POP","A","1983",68.0877477239018,
"HRV","WKGPOP","TOT","PC_POP","A","1984",68.3253466387383,
"HRV","WKGPOP","TOT","PC_POP","A","1985",68.5333082279341,
"HRV","WKGPOP","TOT","PC_POP","A","1986",68.5556489855946,
"HRV","WKGPOP","TOT","PC_POP","A","1987",68.5756504995323,
"HRV","WKGPOP","TOT","PC_POP","A","1988",68.5944099334644,
"HRV","WKGPOP","TOT","PC_POP","A","1989",68.611655205132,
"HRV","WKGPOP","TOT","PC_POP","A","1990",68.6350566350123,
"HRV","WKGPOP","TOT","PC_POP","A","1991",68.4825618807383,
"HRV","WKGPOP","TOT","PC_POP","A","1992",68.3316141480568,
"HRV","WKGPOP","TOT","PC_POP","A","1993",68.1866330831172,
"HRV","WKGPOP","TOT","PC_POP","A","1994",68.0380642976957,
"HRV","WKGPOP","TOT","PC_POP","A","1995",67.8718826122008,
"HRV","WKGPOP","TOT","PC_POP","A","1996",67.7682382606962,
"HRV","WKGPOP","TOT","PC_POP","A","1997",67.5995349926011,
"HRV","WKGPOP","TOT","PC_POP","A","1998",67.3990801679554,
"HRV","WKGPOP","TOT","PC_POP","A","1999",67.2253865588137,
"HRV","WKGPOP","TOT","PC_POP","A","2000",67.1123682412787,
"HRV","WKGPOP","TOT","PC_POP","A","2001",66.9614353939235,
"HRV","WKGPOP","TOT","PC_POP","A","2002",66.8142199734367,
"HRV","WKGPOP","TOT","PC_POP","A","2003",66.7980821671428,
"HRV","WKGPOP","TOT","PC_POP","A","2004",66.814733076244,
"HRV","WKGPOP","TOT","PC_POP","A","2005",66.7186834781661,
"HRV","WKGPOP","TOT","PC_POP","A","2006",66.7129883170628,
"HRV","WKGPOP","TOT","PC_POP","A","2007",66.6910041884202,
"HRV","WKGPOP","TOT","PC_POP","A","2008",66.713104493231,
"HRV","WKGPOP","TOT","PC_POP","A","2009",66.7626517909468,
"HRV","WKGPOP","TOT","PC_POP","A","2010",66.8646679363891,
"HRV","WKGPOP","TOT","PC_POP","A","2011",67.0776817013976,
"HRV","WKGPOP","TOT","PC_POP","A","2012",66.9792654253322,
"HRV","WKGPOP","TOT","PC_POP","A","2013",66.8922000644314,
"HRV","WKGPOP","TOT","PC_POP","A","2014",66.646336615162,
"HRV","WKGPOP","TOT","PC_POP","A","2015",66.3300111047568,
"HRV","WKGPOP","TOT","PC_POP","A","2016",66.0408125913765,
"HRV","WKGPOP","TOT","PC_POP","A","2017",65.6661084617863,
"HRV","WKGPOP","TOT","PC_POP","A","2018",65.1845973536655,
"HRV","WKGPOP","TOT","PC_POP","A","2019",64.8326438723494,
"HRV","WKGPOP","TOT","PC_POP","A","2020",64.4267114657707,
"CYP","WKGPOP","TOT","PC_POP","A","1950",59.5032974507002,
"CYP","WKGPOP","TOT","PC_POP","A","1951",59.4295580993797,
"CYP","WKGPOP","TOT","PC_POP","A","1952",59.6149063419063,
"CYP","WKGPOP","TOT","PC_POP","A","1953",59.6651143585579,
"CYP","WKGPOP","TOT","PC_POP","A","1954",59.4582356394838,
"CYP","WKGPOP","TOT","PC_POP","A","1955",59.0407004170047,
"CYP","WKGPOP","TOT","PC_POP","A","1956",58.8656110073244,
"CYP","WKGPOP","TOT","PC_POP","A","1957",58.4277433503499,
"CYP","WKGPOP","TOT","PC_POP","A","1958",57.9197955973999,
"CYP","WKGPOP","TOT","PC_POP","A","1959",57.5373609491877,
"CYP","WKGPOP","TOT","PC_POP","A","1960",57.3890838893902,
"CYP","WKGPOP","TOT","PC_POP","A","1961",57.3079205138081,
"CYP","WKGPOP","TOT","PC_POP","A","1962",57.4990998725973,
"CYP","WKGPOP","TOT","PC_POP","A","1963",57.9556269228506,
"CYP","WKGPOP","TOT","PC_POP","A","1964",58.5555832071728,
"CYP","WKGPOP","TOT","PC_POP","A","1965",59.1777228506709,
"CYP","WKGPOP","TOT","PC_POP","A","1966",59.1613376091083,
"CYP","WKGPOP","TOT","PC_POP","A","1967",59.1258935804269,
"CYP","WKGPOP","TOT","PC_POP","A","1968",59.0780207019273,
"CYP","WKGPOP","TOT","PC_POP","A","1969",59.0273229272703,
"CYP","WKGPOP","TOT","PC_POP","A","1970",58.9648608743551,
"CYP","WKGPOP","TOT","PC_POP","A","1971",59.8489192410527,
"CYP","WKGPOP","TOT","PC_POP","A","1972",60.7141378530642,
"CYP","WKGPOP","TOT","PC_POP","A","1973",61.4548775399343,
"CYP","WKGPOP","TOT","PC_POP","A","1974",62.0526776289774,
"CYP","WKGPOP","TOT","PC_POP","A","1975",62.5648515666723,
"CYP","WKGPOP","TOT","PC_POP","A","1976",63.1786824511349,
"CYP","WKGPOP","TOT","PC_POP","A","1977",63.8118105965101,
"CYP","WKGPOP","TOT","PC_POP","A","1978",64.4383315039072,
"CYP","WKGPOP","TOT","PC_POP","A","1979",65.0534550962486,
"CYP","WKGPOP","TOT","PC_POP","A","1980",65.65899435081,
"CYP","WKGPOP","TOT","PC_POP","A","1981",65.5359345299418,
"CYP","WKGPOP","TOT","PC_POP","A","1982",64.2389075370321,
"CYP","WKGPOP","TOT","PC_POP","A","1983",64.0921391252313,
"CYP","WKGPOP","TOT","PC_POP","A","1984",63.833048575776,
"CYP","WKGPOP","TOT","PC_POP","A","1985",63.5816672883941,
"CYP","WKGPOP","TOT","PC_POP","A","1986",63.3502328629824,
"CYP","WKGPOP","TOT","PC_POP","A","1987",63.18209399425,
"CYP","WKGPOP","TOT","PC_POP","A","1988",63.047786162151,
"CYP","WKGPOP","TOT","PC_POP","A","1989",63.0613697298097,
"CYP","WKGPOP","TOT","PC_POP","A","1990",63.2081848876871,
"CYP","WKGPOP","TOT","PC_POP","A","1991",63.3548701489653,
"CYP","WKGPOP","TOT","PC_POP","A","1992",63.501164196737,
"CYP","WKGPOP","TOT","PC_POP","A","1993",63.666231689845,
"CYP","WKGPOP","TOT","PC_POP","A","1994",63.8576591517124,
"CYP","WKGPOP","TOT","PC_POP","A","1995",64.1419045570476,
"CYP","WKGPOP","TOT","PC_POP","A","1996",64.4815113877271,
"CYP","WKGPOP","TOT","PC_POP","A","1997",64.8375583662808,
"CYP","WKGPOP","TOT","PC_POP","A","1998",65.2784363853782,
"CYP","WKGPOP","TOT","PC_POP","A","1999",65.7529398915062,
"CYP","WKGPOP","TOT","PC_POP","A","2000",66.2025590040633,
"CYP","WKGPOP","TOT","PC_POP","A","2001",66.625708978999,
"CYP","WKGPOP","TOT","PC_POP","A","2002",67.0338528051903,
"CYP","WKGPOP","TOT","PC_POP","A","2003",67.4590877134365,
"CYP","WKGPOP","TOT","PC_POP","A","2004",67.8614846348168,
"CYP","WKGPOP","TOT","PC_POP","A","2005",68.2461772603011,
"CYP","WKGPOP","TOT","PC_POP","A","2006",68.6178032502224,
"CYP","WKGPOP","TOT","PC_POP","A","2007",69.0904255873857,
"CYP","WKGPOP","TOT","PC_POP","A","2008",69.6387119738632,
"CYP","WKGPOP","TOT","PC_POP","A","2009",70.0735608968885,
"CYP","WKGPOP","TOT","PC_POP","A","2010",70.377144207445,
"CYP","WKGPOP","TOT","PC_POP","A","2011",70.5888713123559,
"CYP","WKGPOP","TOT","PC_POP","A","2012",70.5471991851333,
"CYP","WKGPOP","TOT","PC_POP","A","2013",70.1349749053876,
"CYP","WKGPOP","TOT","PC_POP","A","2014",69.4116556853812,
"CYP","WKGPOP","TOT","PC_POP","A","2015",68.6960132694399,
"CYP","WKGPOP","TOT","PC_POP","A","2016",68.2861669009429,
"CYP","WKGPOP","TOT","PC_POP","A","2017",68.0134260982874,
"CYP","WKGPOP","TOT","PC_POP","A","2018",67.8284875602106,
"CYP","WKGPOP","TOT","PC_POP","A","2019",67.7090171880687,
"CYP","WKGPOP","TOT","PC_POP","A","2020",67.4191445608785,
"IND","WKGPOP","TOT","PC_POP","A","1950",59.37067621302,
"IND","WKGPOP","TOT","PC_POP","A","1951",59.059543456523,
"IND","WKGPOP","TOT","PC_POP","A","1952",58.667881196302,
"IND","WKGPOP","TOT","PC_POP","A","1953",58.346480805004,
"IND","WKGPOP","TOT","PC_POP","A","1954",58.1360001470918,
"IND","WKGPOP","TOT","PC_POP","A","1955",58.0023488596092,
"IND","WKGPOP","TOT","PC_POP","A","1956",57.5092737673233,
"IND","WKGPOP","TOT","PC_POP","A","1957",57.2148696937414,
"IND","WKGPOP","TOT","PC_POP","A","1958",56.9997273853584,
"IND","WKGPOP","TOT","PC_POP","A","1959",56.7687927175301,
"IND","WKGPOP","TOT","PC_POP","A","1960",56.4974800946426,
"IND","WKGPOP","TOT","PC_POP","A","1961",56.1776183954368,
"IND","WKGPOP","TOT","PC_POP","A","1962",55.8075414926752,
"IND","WKGPOP","TOT","PC_POP","A","1963",55.4617100444851,
"IND","WKGPOP","TOT","PC_POP","A","1964",55.2489551361471,
"IND","WKGPOP","TOT","PC_POP","A","1965",55.2113510911676,
"IND","WKGPOP","TOT","PC_POP","A","1966",55.0909078504406,
"IND","WKGPOP","TOT","PC_POP","A","1967",55.1553614053737,
"IND","WKGPOP","TOT","PC_POP","A","1968",55.3450924854009,
"IND","WKGPOP","TOT","PC_POP","A","1969",55.5701616971521,
"IND","WKGPOP","TOT","PC_POP","A","1970",55.7819474841682,
"IND","WKGPOP","TOT","PC_POP","A","1971",55.8567981062628,
"IND","WKGPOP","TOT","PC_POP","A","1972",55.9527341552173,
"IND","WKGPOP","TOT","PC_POP","A","1973",56.0725288332231,
"IND","WKGPOP","TOT","PC_POP","A","1974",56.2345158860566,
"IND","WKGPOP","TOT","PC_POP","A","1975",56.4440528201682,
"IND","WKGPOP","TOT","PC_POP","A","1976",56.4972702001663,
"IND","WKGPOP","TOT","PC_POP","A","1977",56.6207458040194,
"IND","WKGPOP","TOT","PC_POP","A","1978",56.78905364191,
"IND","WKGPOP","TOT","PC_POP","A","1979",56.9691738222498,
"IND","WKGPOP","TOT","PC_POP","A","1980",57.1425585328871,
"IND","WKGPOP","TOT","PC_POP","A","1981",57.1810761639442,
"IND","WKGPOP","TOT","PC_POP","A","1982",57.2263326609022,
"IND","WKGPOP","TOT","PC_POP","A","1983",57.2887679902009,
"IND","WKGPOP","TOT","PC_POP","A","1984",57.3905516748539,
"IND","WKGPOP","TOT","PC_POP","A","1985",57.5414209157822,
"IND","WKGPOP","TOT","PC_POP","A","1986",57.5535091637803,
"IND","WKGPOP","TOT","PC_POP","A","1987",57.6545126315099,
"IND","WKGPOP","TOT","PC_POP","A","1988",57.8187517206758,
"IND","WKGPOP","TOT","PC_POP","A","1989",58.0150088034254,
"IND","WKGPOP","TOT","PC_POP","A","1990",58.2299020520502,
"IND","WKGPOP","TOT","PC_POP","A","1991",58.3740222226495,
"IND","WKGPOP","TOT","PC_POP","A","1992",58.547243061089,
"IND","WKGPOP","TOT","PC_POP","A","1993",58.7560244222661,
"IND","WKGPOP","TOT","PC_POP","A","1994",59.0121117024744,
"IND","WKGPOP","TOT","PC_POP","A","1995",59.3165773169257,
"IND","WKGPOP","TOT","PC_POP","A","1996",59.565063523094,
"IND","WKGPOP","TOT","PC_POP","A","1997",59.8572157298411,
"IND","WKGPOP","TOT","PC_POP","A","1998",60.1859847893618,
"IND","WKGPOP","TOT","PC_POP","A","1999",60.5397048882485,
"IND","WKGPOP","TOT","PC_POP","A","2000",60.9086201377812,
"IND","WKGPOP","TOT","PC_POP","A","2001",61.1889743704525,
"IND","WKGPOP","TOT","PC_POP","A","2002",61.4993720024635,
"IND","WKGPOP","TOT","PC_POP","A","2003",61.8308382037057,
"IND","WKGPOP","TOT","PC_POP","A","2004",62.1738958280458,
"IND","WKGPOP","TOT","PC_POP","A","2005",62.5227646602331,
"IND","WKGPOP","TOT","PC_POP","A","2006",62.8084285205891,
"IND","WKGPOP","TOT","PC_POP","A","2007",63.1026072981797,
"IND","WKGPOP","TOT","PC_POP","A","2008",63.4092443314151,
"IND","WKGPOP","TOT","PC_POP","A","2009",63.7419660646101,
"IND","WKGPOP","TOT","PC_POP","A","2010",64.1082106508661,
"IND","WKGPOP","TOT","PC_POP","A","2011",64.4294047692961,
"IND","WKGPOP","TOT","PC_POP","A","2012",64.8055237499863,
"IND","WKGPOP","TOT","PC_POP","A","2013",65.2084928821739,
"IND","WKGPOP","TOT","PC_POP","A","2014",65.5959811070442,
"IND","WKGPOP","TOT","PC_POP","A","2015",65.9441643793144,
"IND","WKGPOP","TOT","PC_POP","A","2016",66.2742556958016,
"IND","WKGPOP","TOT","PC_POP","A","2017",66.5381810585661,
"IND","WKGPOP","TOT","PC_POP","A","2018",66.7667414622732,
"IND","WKGPOP","TOT","PC_POP","A","2019",67.0038138760837,
"IND","WKGPOP","TOT","PC_POP","A","2020",67.2654998121618,
"IDN","WKGPOP","TOT","PC_POP","A","1950",56.8687825535395,
"IDN","WKGPOP","TOT","PC_POP","A","1951",57.0334025067776,
"IDN","WKGPOP","TOT","PC_POP","A","1952",57.1980743062687,
"IDN","WKGPOP","TOT","PC_POP","A","1953",57.4049993251229,
"IDN","WKGPOP","TOT","PC_POP","A","1954",57.6063394434879,
"IDN","WKGPOP","TOT","PC_POP","A","1955",57.7475255497598,
"IDN","WKGPOP","TOT","PC_POP","A","1956",57.4805791888123,
"IDN","WKGPOP","TOT","PC_POP","A","1957",57.2555355335986,
"IDN","WKGPOP","TOT","PC_POP","A","1958",57.029081114222,
"IDN","WKGPOP","TOT","PC_POP","A","1959",56.7786181432175,
"IDN","WKGPOP","TOT","PC_POP","A","1960",56.5041135796572,
"IDN","WKGPOP","TOT","PC_POP","A","1961",55.9962565815267,
"IDN","WKGPOP","TOT","PC_POP","A","1962",55.5410642597444,
"IDN","WKGPOP","TOT","PC_POP","A","1963",55.1295083596804,
"IDN","WKGPOP","TOT","PC_POP","A","1964",54.7640295891887,
"IDN","WKGPOP","TOT","PC_POP","A","1965",54.4519910674561,
"IDN","WKGPOP","TOT","PC_POP","A","1966",54.1056327427066,
"IDN","WKGPOP","TOT","PC_POP","A","1967",53.8123034441337,
"IDN","WKGPOP","TOT","PC_POP","A","1968",53.5933578406736,
"IDN","WKGPOP","TOT","PC_POP","A","1969",53.4742911787182,
"IDN","WKGPOP","TOT","PC_POP","A","1970",53.4608619907634,
"IDN","WKGPOP","TOT","PC_POP","A","1971",53.3804377880563,
"IDN","WKGPOP","TOT","PC_POP","A","1972",53.4273310110431,
"IDN","WKGPOP","TOT","PC_POP","A","1973",53.5718393442406,
"IDN","WKGPOP","TOT","PC_POP","A","1974",53.7729572048349,
"IDN","WKGPOP","TOT","PC_POP","A","1975",54.008089027357,
"IDN","WKGPOP","TOT","PC_POP","A","1976",54.1814883582472,
"IDN","WKGPOP","TOT","PC_POP","A","1977",54.3995920629908,
"IDN","WKGPOP","TOT","PC_POP","A","1978",54.6627462579023,
"IDN","WKGPOP","TOT","PC_POP","A","1979",54.9764348053873,
"IDN","WKGPOP","TOT","PC_POP","A","1980",55.3386074155555,
"IDN","WKGPOP","TOT","PC_POP","A","1981",55.6515804194381,
"IDN","WKGPOP","TOT","PC_POP","A","1982",56.0086363387269,
"IDN","WKGPOP","TOT","PC_POP","A","1983",56.4056896214075,
"IDN","WKGPOP","TOT","PC_POP","A","1984",56.8431841555444,
"IDN","WKGPOP","TOT","PC_POP","A","1985",57.3209804155414,
"IDN","WKGPOP","TOT","PC_POP","A","1986",57.7306723799222,
"IDN","WKGPOP","TOT","PC_POP","A","1987",58.2066952961431,
"IDN","WKGPOP","TOT","PC_POP","A","1988",58.72532838841,
"IDN","WKGPOP","TOT","PC_POP","A","1989",59.2539439067064,
"IDN","WKGPOP","TOT","PC_POP","A","1990",59.7748750618739,
"IDN","WKGPOP","TOT","PC_POP","A","1991",60.2649481412502,
"IDN","WKGPOP","TOT","PC_POP","A","1992",60.7254159754928,
"IDN","WKGPOP","TOT","PC_POP","A","1993",61.1787993937727,
"IDN","WKGPOP","TOT","PC_POP","A","1994",61.6597186417326,
"IDN","WKGPOP","TOT","PC_POP","A","1995",62.1825952810231,
"IDN","WKGPOP","TOT","PC_POP","A","1996",62.6338414094108,
"IDN","WKGPOP","TOT","PC_POP","A","1997",63.1369571316844,
"IDN","WKGPOP","TOT","PC_POP","A","1998",63.6652470875906,
"IDN","WKGPOP","TOT","PC_POP","A","1999",64.168650035524,
"IDN","WKGPOP","TOT","PC_POP","A","2000",64.6084646893667,
"IDN","WKGPOP","TOT","PC_POP","A","2001",64.7868200101779,
"IDN","WKGPOP","TOT","PC_POP","A","2002",64.9312610327884,
"IDN","WKGPOP","TOT","PC_POP","A","2003",65.0565461613174,
"IDN","WKGPOP","TOT","PC_POP","A","2004",65.1824103209563,
"IDN","WKGPOP","TOT","PC_POP","A","2005",65.3179691951019,
"IDN","WKGPOP","TOT","PC_POP","A","2006",65.6106455228585,
"IDN","WKGPOP","TOT","PC_POP","A","2007",65.8362233517632,
"IDN","WKGPOP","TOT","PC_POP","A","2008",66.0030219167638,
"IDN","WKGPOP","TOT","PC_POP","A","2009",66.1197689617299,
"IDN","WKGPOP","TOT","PC_POP","A","2010",66.2093834476514,
"IDN","WKGPOP","TOT","PC_POP","A","2011",66.4316772351871,
"IDN","WKGPOP","TOT","PC_POP","A","2012",66.6076845821237,
"IDN","WKGPOP","TOT","PC_POP","A","2013",66.7700634784856,
"IDN","WKGPOP","TOT","PC_POP","A","2014",66.9535751133874,
"IDN","WKGPOP","TOT","PC_POP","A","2015",68.3367639860885,
"IDN","WKGPOP","TOT","PC_POP","A","2016",68.4501724394721,
"IDN","WKGPOP","TOT","PC_POP","A","2017",68.550460962176,
"IDN","WKGPOP","TOT","PC_POP","A","2018",68.6341239604848,
"IDN","WKGPOP","TOT","PC_POP","A","2019",68.6982109077939,
"IDN","WKGPOP","TOT","PC_POP","A","2020",68.7453125591146,
"LTU","WKGPOP","TOT","PC_POP","A","1950",63.2598181745239,
"LTU","WKGPOP","TOT","PC_POP","A","1951",63.5209838664673,
"LTU","WKGPOP","TOT","PC_POP","A","1952",63.6708117876644,
"LTU","WKGPOP","TOT","PC_POP","A","1953",63.8278380503933,
"LTU","WKGPOP","TOT","PC_POP","A","1954",64.0217747577654,
"LTU","WKGPOP","TOT","PC_POP","A","1955",64.2404076154768,
"LTU","WKGPOP","TOT","PC_POP","A","1956",64.2285473787106,
"LTU","WKGPOP","TOT","PC_POP","A","1957",64.3449809227174,
"LTU","WKGPOP","TOT","PC_POP","A","1958",64.5401014717995,
"LTU","WKGPOP","TOT","PC_POP","A","1959",64.7531713907041,
"LTU","WKGPOP","TOT","PC_POP","A","1960",64.9362300663675,
"LTU","WKGPOP","TOT","PC_POP","A","1961",64.7308227796691,
"LTU","WKGPOP","TOT","PC_POP","A","1962",64.5306884889051,
"LTU","WKGPOP","TOT","PC_POP","A","1963",64.2893907737667,
"LTU","WKGPOP","TOT","PC_POP","A","1964",64.0112933556741,
"LTU","WKGPOP","TOT","PC_POP","A","1965",63.727169594409,
"LTU","WKGPOP","TOT","PC_POP","A","1966",63.5082949468361,
"LTU","WKGPOP","TOT","PC_POP","A","1967",63.2925953214826,
"LTU","WKGPOP","TOT","PC_POP","A","1968",63.1006370538555,
"LTU","WKGPOP","TOT","PC_POP","A","1969",62.9424628702543,
"LTU","WKGPOP","TOT","PC_POP","A","1970",62.9520949367915,
"LTU","WKGPOP","TOT","PC_POP","A","1971",63.0204517651707,
"LTU","WKGPOP","TOT","PC_POP","A","1972",62.9327282424629,
"LTU","WKGPOP","TOT","PC_POP","A","1973",62.9923888204983,
"LTU","WKGPOP","TOT","PC_POP","A","1974",63.2416015912549,
"LTU","WKGPOP","TOT","PC_POP","A","1975",63.6250277133992,
"LTU","WKGPOP","TOT","PC_POP","A","1976",64.0415193603199,
"LTU","WKGPOP","TOT","PC_POP","A","1977",64.4191597347987,
"LTU","WKGPOP","TOT","PC_POP","A","1978",64.7756156654477,
"LTU","WKGPOP","TOT","PC_POP","A","1979",65.0402225883369,
"LTU","WKGPOP","TOT","PC_POP","A","1980",65.2685659975589,
"LTU","WKGPOP","TOT","PC_POP","A","1981",65.5862732515241,
"LTU","WKGPOP","TOT","PC_POP","A","1982",65.928058685998,
"LTU","WKGPOP","TOT","PC_POP","A","1983",66.2586738406378,
"LTU","WKGPOP","TOT","PC_POP","A","1984",66.5186578472229,
"LTU","WKGPOP","TOT","PC_POP","A","1985",66.6932239219555,
"LTU","WKGPOP","TOT","PC_POP","A","1986",66.7953183563505,
"LTU","WKGPOP","TOT","PC_POP","A","1987",66.818190742256,
"LTU","WKGPOP","TOT","PC_POP","A","1988",66.7655891890916,
"LTU","WKGPOP","TOT","PC_POP","A","1989",66.6690823517916,
"LTU","WKGPOP","TOT","PC_POP","A","1990",66.53057813782,
"LTU","WKGPOP","TOT","PC_POP","A","1991",66.3589924122615,
"LTU","WKGPOP","TOT","PC_POP","A","1992",66.1640965656734,
"LTU","WKGPOP","TOT","PC_POP","A","1993",65.9877103567494,
"LTU","WKGPOP","TOT","PC_POP","A","1994",65.9213309620841,
"LTU","WKGPOP","TOT","PC_POP","A","1995",65.8858858196876,
"LTU","WKGPOP","TOT","PC_POP","A","1996",65.8327255038229,
"LTU","WKGPOP","TOT","PC_POP","A","1997",65.794122015464,
"LTU","WKGPOP","TOT","PC_POP","A","1998",65.8178963866712,
"LTU","WKGPOP","TOT","PC_POP","A","1999",65.9525735641502,
"LTU","WKGPOP","TOT","PC_POP","A","2000",66.2213597581849,
"LTU","WKGPOP","TOT","PC_POP","A","2001",66.4718998437544,
"LTU","WKGPOP","TOT","PC_POP","A","2002",66.6948585940554,
"LTU","WKGPOP","TOT","PC_POP","A","2003",66.9028161966076,
"LTU","WKGPOP","TOT","PC_POP","A","2004",67.0156078947657,
"LTU","WKGPOP","TOT","PC_POP","A","2005",67.1088404150458,
"LTU","WKGPOP","TOT","PC_POP","A","2006",67.2362146522389,
"LTU","WKGPOP","TOT","PC_POP","A","2007",67.4232978274668,
"LTU","WKGPOP","TOT","PC_POP","A","2008",67.5925839072438,
"LTU","WKGPOP","TOT","PC_POP","A","2009",67.6824608722787,
"LTU","WKGPOP","TOT","PC_POP","A","2010",67.4769120896577,
"LTU","WKGPOP","TOT","PC_POP","A","2011",67.1888059881398,
"LTU","WKGPOP","TOT","PC_POP","A","2012",67.09629546823,
"LTU","WKGPOP","TOT","PC_POP","A","2013",67.0079917124485,
"LTU","WKGPOP","TOT","PC_POP","A","2014",66.8287314748568,
"LTU","WKGPOP","TOT","PC_POP","A","2015",66.5247574105617,
"LTU","WKGPOP","TOT","PC_POP","A","2016",66.1011967642807,
"LTU","WKGPOP","TOT","PC_POP","A","2017",65.6068558951039,
"LTU","WKGPOP","TOT","PC_POP","A","2018",65.2430216084648,
"LTU","WKGPOP","TOT","PC_POP","A","2019",65.0527265146459,
"LTU","WKGPOP","TOT","PC_POP","A","2020",64.9693190071881,
"MLT","WKGPOP","TOT","PC_POP","A","1950",59.2949313777653,
"MLT","WKGPOP","TOT","PC_POP","A","1951",58.3264737440546,
"MLT","WKGPOP","TOT","PC_POP","A","1952",58.0407103528102,
"MLT","WKGPOP","TOT","PC_POP","A","1953",57.660901598003,
"MLT","WKGPOP","TOT","PC_POP","A","1954",56.9415299047716,
"MLT","WKGPOP","TOT","PC_POP","A","1955",55.9604877473104,
"MLT","WKGPOP","TOT","PC_POP","A","1956",56.3074123150114,
"MLT","WKGPOP","TOT","PC_POP","A","1957",55.8755620366995,
"MLT","WKGPOP","TOT","PC_POP","A","1958",55.0250878153588,
"MLT","WKGPOP","TOT","PC_POP","A","1959",54.1912678184915,
"MLT","WKGPOP","TOT","PC_POP","A","1960",53.6241145402319,
"MLT","WKGPOP","TOT","PC_POP","A","1961",54.2812979065818,
"MLT","WKGPOP","TOT","PC_POP","A","1962",55.2938202957159,
"MLT","WKGPOP","TOT","PC_POP","A","1963",56.5650008780512,
"MLT","WKGPOP","TOT","PC_POP","A","1964",57.8773365905642,
"MLT","WKGPOP","TOT","PC_POP","A","1965",59.0861412992881,
"MLT","WKGPOP","TOT","PC_POP","A","1966",59.8941418548727,
"MLT","WKGPOP","TOT","PC_POP","A","1967",60.7082494720226,
"MLT","WKGPOP","TOT","PC_POP","A","1968",61.4848863445652,
"MLT","WKGPOP","TOT","PC_POP","A","1969",62.1600406191302,
"MLT","WKGPOP","TOT","PC_POP","A","1970",62.6888952668555,
"MLT","WKGPOP","TOT","PC_POP","A","1971",63.3994456305952,
"MLT","WKGPOP","TOT","PC_POP","A","1972",63.8013088376186,
"MLT","WKGPOP","TOT","PC_POP","A","1973",64.0306607523044,
"MLT","WKGPOP","TOT","PC_POP","A","1974",64.2812255005662,
"MLT","WKGPOP","TOT","PC_POP","A","1975",64.6436570520974,
"MLT","WKGPOP","TOT","PC_POP","A","1976",64.88091007142,
"MLT","WKGPOP","TOT","PC_POP","A","1977",65.3143704286953,
"MLT","WKGPOP","TOT","PC_POP","A","1978",65.817899346757,
"MLT","WKGPOP","TOT","PC_POP","A","1979",66.1977351519369,
"MLT","WKGPOP","TOT","PC_POP","A","1980",66.3683203919226,
"MLT","WKGPOP","TOT","PC_POP","A","1981",66.3717582269578,
"MLT","WKGPOP","TOT","PC_POP","A","1982",66.2830450730642,
"MLT","WKGPOP","TOT","PC_POP","A","1983",66.1684079250788,
"MLT","WKGPOP","TOT","PC_POP","A","1984",66.7470273115281,
"MLT","WKGPOP","TOT","PC_POP","A","1985",66.389856502562,
"MLT","WKGPOP","TOT","PC_POP","A","1986",66.0453465294443,
"MLT","WKGPOP","TOT","PC_POP","A","1987",66.0420627893812,
"MLT","WKGPOP","TOT","PC_POP","A","1988",66.075865543799,
"MLT","WKGPOP","TOT","PC_POP","A","1989",66.0583025872343,
"MLT","WKGPOP","TOT","PC_POP","A","1990",66.0917073721659,
"MLT","WKGPOP","TOT","PC_POP","A","1991",66.2440911644914,
"MLT","WKGPOP","TOT","PC_POP","A","1992",66.4014836959531,
"MLT","WKGPOP","TOT","PC_POP","A","1993",66.6068921646047,
"MLT","WKGPOP","TOT","PC_POP","A","1994",66.906922577261,
"MLT","WKGPOP","TOT","PC_POP","A","1995",67.2448189011238,
"MLT","WKGPOP","TOT","PC_POP","A","1996",67.0503666615685,
"MLT","WKGPOP","TOT","PC_POP","A","1997",66.81661674253,
"MLT","WKGPOP","TOT","PC_POP","A","1998",67.0843090094195,
"MLT","WKGPOP","TOT","PC_POP","A","1999",67.369780683256,
"MLT","WKGPOP","TOT","PC_POP","A","2000",67.7228051258657,
"MLT","WKGPOP","TOT","PC_POP","A","2001",68.039172781583,
"MLT","WKGPOP","TOT","PC_POP","A","2002",68.2962555149519,
"MLT","WKGPOP","TOT","PC_POP","A","2003",68.5876431951267,
